17.2,-49.1,0.7,default,seamless,0.5,0.42,0.86,1.51,1.73,0|1,0|0
7.8,-48.8,0.7,default,seamless,0.5,0.41,0.73,1.26,2.12,0|1,0|0
-2.7,-48.6,0.7,default,seamless,0.5,0.41,0.71,0.85,1.53,0|1,0|0
-7,-48.6,0.7,default,seamless,0.5,0.26,0.08,0.52,0.51,0|1,0|0
-7.3,-46.9,0.7,default,seamless,0.5,0.26,0.3,0.52,0.54,0|1,0|0
-9,-45.3,0.7,default,seamless,0.5,0,0,1,1,0|1,0|0
-15.2,-45.3,0.7,default,seamless,0.5,0,0,1,1,0|1,0|0
-28,-44.8,0.7,default,seamless,0.5,1.08,2.06,1.59,1.42,0|1,0|0
-27.3,-4.8,0.7,default,seamless,0.5,1.3,1.39,0.66,0.57,0|0,0|0
-28.3,-1.3,0.7,default,seamless,0.5,1.04,1.07,1.04,0.92,0|0,0|0
-30.5,-0,0.7,default,seamless,0.5,1.19,0.84,0.8,0.99,0|0,0|0
-44.4,0,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
-45.1,0.7,0.7,default,seamless,0.5,0,0,1,1,0|0,0|0
-44.8,11,0.3,default,seamless,0.5,0,0,1,1,0|0,0|0
-44.7,16.9,0.3,default,seamless,0.5,0,0,1,1,0|0,0|0
-44.6,28.7,0.3,default,seamless,0.5,0,0,1,1,0|0,0|0
-44.7,40.8,0.7,default,seamless,0.5,0.86,1.43,0,0.86,0|0,0|0
-44.7,49.5,0.3,default,seamless,0.5,1.97,1.66,1.32,1.01,0|0,0|0
-42.3,54.1,0.3,default,seamless,0.5,2.34,1.81,1.5,1.33,0|0,0|0
-37.8,55.7,0.3,default,seamless,0.5,3.86,1.03,1.09,1.52,0|0,0|0
-32.6,56.2,0.7,default,seamless,0.5,3.87,0.79,1.71,1.78,0|0,0|0
-24.5,56.5,0.7,default,seamless,0.5,3.76,0.96,1.86,1.63,0|0,0|0
-14.7,56.5,0.7,default,seamless,0.5,3.71,0.94,2.26,1.53,0|0,0|0
-4.4,56.5,0.7,default,seamless,0.5,0.77,0.72,0.44,0.51,0|0,0|0
-3.8,57.8,0.7,default,seamless,0.5,0.57,0.76,0.89,0.55,0|0,0|0
-3,59,0.7,default,seamless,0.5,0.53,1.08,0,0.56,0|0,0|0
-1.8,60.3,0.7,default,seamless,0.5,0.75,2.01,1.03,0.96,0|0,0|0
9.4,60.3,0.7,default,seamless,0.5,0,0,1,1,0|0,0|0
12,60.3,0.7,default,seamless,0.5,0,0,1,1,0|0,0|0
13.2,59.3,0.7,default,seamless,0.5,0,0,1,1,0|0,0|0
14,57.7,0.7,default,seamless,0.5,0,0,1,0.5,0|0,0|0
15.7,57.1,0.7,default,seamless,0.5,3.16,0.35,1.57,1.44,0|0,0|0
26.4,57.6,0.7,default,seamless,0.5,3.07,0.11,1.09,1.77,0|0,0|0
37.3,57.9,0.7,default,seamless,0.5,2.82,0.53,1.44,1.4,0|0,0|0
39.7,58.8,0.7,default,seamless,0.5,3.06,0.32,1.49,1.31,0|0,0|0
44.2,58.7,0.7,default,seamless,0.5,2.65,0.43,1.07,1.06,0|0,0|0
47.5,58.3,0.7,default,seamless,0.5,2.46,0.36,1.58,1.46,0|0,0|0
57.2,58.4,0.7,default,seamless,0.5,3.28,0.35,1.55,1.97,0|0,0|0
63.4,58.2,0.7,default,seamless,0.5,2.65,0.35,2.25,1.57,0|0,0|0
68.2,58.4,0.7,default,seamless,0.5,1.99,0.43,1.57,1.66,0|0,0|0
73,58.1,0.7,default,seamless,0.5,1.87,0.41,1.43,1.44,0|0,0|0
78.5,58,0.7,default,seamless,0.5,2.79,0.39,1.29,1.8,0|0,0|0
85.8,58.1,0.7,default,seamless,0.5,2.73,0.53,2.67,0.81,0|0,0|0
93.9,57.7,0.7,default,seamless,0.5,2.66,0.44,0,1.45,0|0,0|0
100.6,59,0.7,default,seamless,0.5,0.65,0.42,1.08,1.19,0|0,0|0
102.3,59.3,0.3,default,seamless,0.5,0.68,1.14,0.89,0.93,0|0,0|0
106.8,59.2,0.7,default,seamless,0.5,1.03,1.39,0.72,1.65,0|0,0|0
111.5,59.2,0.7,default,seamless,0.5,0.79,2.07,2.2,0.91,0|0,0|0
121.1,59.3,0.7,default,seamless,0.5,1.12,2.03,1.15,1.23,0|0,0|0
132.6,60.6,0.7,default,seamless,0.5,1.15,2.07,1.66,1.13,0|0,0|0
144,59.6,0.7,default,seamless,0.5,1.13,1.13,1.64,1.68,0|0,0|0
154.8,59.5,0.7,default,seamless,0.5,2.64,0.88,1.83,0.62,0|0,0|0
158,59.5,0.3,default,seamless,0.5,2.66,0.84,1.85,1.01,0|0,0|0
162,59.8,0.7,default,seamless,0.5,2.64,1.2,1.12,1.85,0|0,0|0
165.9,60.2,0.7,default,seamless,0.5,2.53,1.71,0.97,1.21,0|0,0|0
168.9,60.1,0.7,default,seamless,0.5,0,0.75,0.75,0.85,0|0,0|0
174.3,59.8,0.7,default,seamless,0.5,0.23,1.96,1.38,0.93,0|0,0|0
174.5,53.6,0.7,default,seamless,0.5,1.42,2.04,2.07,1.5,0|0,0|0
192.6,52.4,0.7,default,seamless,0.5,0,0,1,0,0|1,0|0
193.4,43.7,0.7,default,seamless,0.5,1.34,2.08,1.9,1.24,0|1,0|0
203,43.6,0.7,default,seamless,0.5,1.34,3.41,2.52,1.05,0|1,0|0
208.8,43.6,0.7,default,seamless,0.5,3.65,3.41,2.26,1.15,0|1,0|0
214.5,43.3,0.7,default,seamless,0.5,3.63,3.12,3.13,1.07,0|1,0|0
218.6,42.7,0.7,default,seamless,0.5,3.52,3.43,1.68,1.81,0|1,0|0
219.8,38.5,0.7,default,seamless,0.5,4.6,2.73,1.5,2.18,0|1,0|0
219.3,31.8,0.7,default,seamless,0.5,4.57,2.87,1.89,0,0|1,0|0
219.1,28.4,0.7,default,seamless,0.5,3.4,3.53,4.38,2.92,0|1,0|0
211.9,28.4,0.7,default,seamless,0.5,2.8,4.25,2.46,3.19,0|1,0|0
211.8,34.3,0.7,default,seamless,0.5,2.43,4.82,1.82,3.08,0|1,0|0
205.5,34.2,0.7,default,seamless,0.5,2.14,4.76,0.82,1.96,0|1,0|0
202.2,34.1,0.7,default,seamless,0.5,3.35,0.65,1.76,0.4,0|1,0|0
197.9,34.2,0.7,default,seamless,0.5,3.45,0.83,0.56,1.37,0|1,0|0
197.9,31.1,0.7,default,seamless,0.5,0.88,3.82,1.61,0.39,0|1,0|0
197.9,27.8,0.7,default,seamless,0.5,3.47,5.04,0.94,0.92,0|1,0|0
197.8,20.6,0.7,default,seamless,0.5,1.93,5.06,2.9,2.18,0|1,0|0
198,16,0.7,default,seamless,0.5,1.95,9.27,2.43,1.92,0|1,0|0
198.1,13.4,0.7,default,seamless,0.5,1.2,9.27,2.43,1.92,0|1,0|0
205.3,13.5,0.7,default,seamless,0.5,0.45,1.42,2.43,1.92,0|1,0|0
209,15.3,0.7,default,seamless,0.5,0.95,2.58,1.31,3.5,0|1,0|0
211.5,15.3,0.7,default,seamless,0.5,0.59,2.58,2.35,1.45,0|1,0|0
211.6,19.2,0.7,default,seamless,0.5,1.81,2.58,2.35,1.45,0|1,0|0
211.7,24.8,0.7,default,seamless,0.5,1.5,2.58,2.35,1.45,0|1,0|0
207.6,24.9,0.7,default,seamless,0.5,2.22,4.72,2.35,1.45,0|1,0|0
207.7,17.1,0.7,default,seamless,0.5,1.48,2.58,2.35,1.45,0|1,0|0
209.1,6.4,0.7,default,seamless,0.5,5.68,2.58,1.95,0.78,0|1,0|0
209.4,1.8,0.7,default,seamless,0.5,5.68,3.75,1.95,0.78,0|1,0|0
209.4,-3.2,0.7,default,seamless,0.5,2.34,3.98,1.87,1.61,0|1,0|0
207.3,-6.1,0.7,default,seamless,0.5,2.72,1.82,1.34,1.74,0|1,0|0
201,-6,0.7,default,seamless,0.5,4.35,1.61,0.86,1.54,0|1,0|0
201.5,0.5,0.7,default,seamless,0.5,4.36,0,2.37,1.1,0|1,0|0
201.5,4.6,0.7,default,seamless,0.5,2.4,1.06,0.75,2.27,0|1,0|0
196.5,4.4,0.7,default,seamless,0.5,0.3,3.39,0.69,1.83,0|1,0|0
195.6,-4.9,0.7,default,seamless,0.5,0.63,1.43,1.83,1.79,0|1,0|0
195.2,-9,0.7,default,seamless,0.5,0.9,2.84,1.14,1.04,0|1,0|0
196.4,-15.2,0.7,default,seamless,0.5,1.55,1.55,1.75,0.73,0|1,0|0
201.8,-14.9,0.7,default,seamless,0.5,1.55,5,3.28,0.68,0|1,0|0
206.4,-14.8,0.7,default,seamless,0.5,3.87,7.4,4.18,1.17,0|1,0|0
211.7,-7.2,0.7,default,seamless,0.5,9.17,2.27,1.83,1.17,0|1,0|0
218,-7,0.7,default,seamless,0.5,2.66,3.64,4.18,1.33,0|1,0|0
215.7,-13.4,0.7,default,seamless,0.5,2.69,4.92,3.37,4.09,0|1,0|0
222.7,-12.9,0.7,default,seamless,0.5,2.49,3.72,3.03,2.21,0|1,0|0
228,-12.6,0.7,default,seamless,0.5,3.67,2.07,2.09,2.01,0|1,0|0
236.2,-12.4,0.7,default,seamless,0.5,2.98,1.28,1.32,1.8,0|1,0|0
241.5,-11.6,0.7,default,seamless,0.5,2.23,0.84,1.44,1.3,0|1,0|0
246,-11.2,0.7,default,seamless,0.5,1.89,0.91,2.47,1.41,0|1,0|0
257.8,-10.2,0.7,default,seamless,0.5,2.09,2.27,1.31,1.41,0|0,0|0
264.5,-6.6,0.7,default,seamless,0.5,0,2.24,2.47,1.65,0|1,0|0
268,-5,0.7,default,seamless,0.5,0.85,2.67,1.56,1.18,0|1,0|0
272.4,-2.7,0.7,default,seamless,0.5,0.85,2.37,1.26,1.54,0|1,0|0
276.1,-2,0.7,default,seamless,0.5,1.15,2.26,2.4,1.6,0|1,0|0
282.1,-1.9,0.7,default,seamless,0.5,1.94,4.56,1.91,1.02,0|1,0|0
283.7,-5.9,0.7,default,seamless,0.5,1.93,4.49,1.46,2.42,0|1,0|0
285.4,-11.9,0.7,default,seamless,0.5,2.69,1.01,2.4,1.08,0|1,0|0
289.3,-12.2,0.7,default,seamless,0.5,1.92,4.03,1.35,2.15,0|1,0|0
292.6,-15.2,0.7,default,seamless,0.5,1.02,3.79,1.57,2.46,0|1,0|0
292.5,-17.8,0.7,default,seamless,0.5,1.99,5.5,3.25,1.11,0|1,0|0
302.9,-17.8,0.7,default,seamless,0.5,2.68,4.47,1.81,2.22,0|1,0|0
305.5,-25.5,0.7,default,seamless,0.5,4.06,3.55,0.72,1.51,0|1,0|0
306.3,-30.2,0.7,default,seamless,0.5,0,0,1,1,0|1,0|0
308,-31.2,0.7,default,seamless,0.5,0,0,1,1,0|1,0|0
310.4,-31.6,0.7,default,seamless,0.5,0,0,1,1,0|1,0|0
312.3,-30.9,0.7,default,seamless,0.5,0,0,1,1,0|1,0|0
314,-30.1,0.7,default,seamless,0.5,0,0,1,0,0|1,0|0
314.9,-28.6,0.7,default,seamless,0.5,3.41,3.95,2.52,0.93,0|1,0|0
315,-12.3,0.7,default,seamless,0.5,4.04,3.97,1.67,3.23,0|1,0|0
315.8,1.3,0.7,default,seamless,0.5,3.57,0,2.07,1.86,0|1,0|0
316.2,7,0.7,default,seamless,0.5,2.04,1.71,1.68,1.36,0|1,0|0
317.4,8.1,0.7,default,seamless,0.5,0,2.94,2.58,1.37,0|1,0|0
325.4,7.7,0.7,default,seamless,0.5,0.57,2.93,2,1.46,0|1,0|0
332.2,7.3,0.7,default,seamless,0.5,1.29,3.11,1.6,1.86,0|1,0|0
341,6.8,0.7,default,seamless,0.5,1.53,2.66,1.22,1.39,0|1,0|0
340.7,10.7,0.7,default,seamless,0.5,0.43,3.11,1.89,1.03,0|1,0|0
330,11,0.7,default,seamless,0.5,0,3.57,2.71,1.92,0|1,0|0
318.1,10.4,0.7,default,seamless,0.5,0,2.7,1.81,2.59,0|1,0|0
308.7,10.1,0.7,default,seamless,0.5,2.48,2.25,3.1,1.79,0|1,0|0
308.7,18.6,0.7,default,seamless,0.5,2.48,2.19,3.1,1.79,0|1,0|0
308.8,24.4,0.7,default,seamless,0.5,2.48,3.15,3.1,0.13,0|1,0|0
308.9,29,0.7,default,seamless,0.5,2.16,3.28,2.75,2.18,0|1,0|0
308.8,42.8,0.7,default,seamless,0.5,2.1,0.93,2.15,3.29,0|1,0|0
298.7,42.7,0.7,default,seamless,0.5,1.57,2.84,1.85,0,0|1,0|0
298.8,36.9,0.7,default,seamless,0.5,1.53,2.66,1.89,0.99,0|1,0|0
299,26,0.7,default,seamless,0.5,5.56,4.85,2.73,2.69,0|1,0|0
297,26,0.7,default,seamless,0.5,2.97,2.84,1.3,2.48,0|1,0|0
297.7,28.8,0.7,default,seamless,0.5,2.97,0.15,1.3,2.48,0|1,0|0
297.6,43.9,0.7,default,seamless,0.5,1.04,1.87,0,0.36,0|1,0|0
291.6,43.9,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
292.1,50.6,0.7,default,seamless,0.5,2.93,0.76,2.33,1.55,0|0,0|0
284.1,50.9,0.7,default,seamless,0.5,2.85,0.96,2.27,2.13,0|0,0|0
272.2,51,0.7,default,seamless,0.5,2.54,1.02,2.54,2.33,0|0,0|0
259.6,51.6,0.7,default,seamless,0.5,2.42,1.15,1.57,2.51,0|0,0|0
246.1,51.7,0.7,default,seamless,0.5,1.52,1.92,1.7,0.93,0|0,0|0
242.1,53.7,0.7,default,seamless,0.5,0.97,2.64,1.21,1.28,0|0,0|0
235.1,53.6,0.7,default,seamless,0.5,0.64,2.77,2.24,0.99,0|0,0|0
231,53.9,0.7,default,seamless,0.5,1.26,2.81,1.11,1.68,0|0,0|0
223.9,53.3,0.7,default,seamless,0.5,1.93,2.01,0.83,1.54,0|0,0|0
221.6,53.2,0.7,default,seamless,0.5,1.87,1.66,2.61,1.09,0|0,0|0
215.4,53.1,0.7,default,seamless,0.5,2.12,2.09,2.75,1.71,0|0,0|0
205.1,53.1,0.7,default,seamless,0.5,2.45,1.94,1.89,2.22,0|0,0|0
193.1,53.1,0.7,default,seamless,0.5,2.27,1.47,2.04,1.28,0|0,0|0
187.2,52.4,0.7,default,seamless,0.5,2.82,0.95,2.86,1.91,0|0,0|0
179.8,52.4,0.7,default,seamless,0.5,2.88,0.9,1.36,1.9,0|0,0|0
170.3,52.4,0.7,default,seamless,0.5,3.35,0.86,0.69,0.94,0|0,0|0
167.6,51.5,0.7,default,seamless,0.5,3.34,0.64,0,0.89,0|0,0|0
164.8,50.2,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
163.6,49.3,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
162.3,48.9,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
160.4,49.1,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
159.6,49.7,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
159,51,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
158.9,53.2,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
158.2,54.3,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
156.5,54.5,0.7,default,seamless,0.5,1.96,0.55,1.07,0.65,0|0,0|0
154.1,54.4,0.7,default,seamless,0.5,1.89,0.52,1.71,0.9,0|0,0|0
150.6,54.4,0.7,default,seamless,0.5,1.71,1.18,2.52,1.38,0|0,0|0
139.8,54.3,0.7,default,seamless,0.5,1.52,1.23,2.77,1.95,0|0,0|0
132.8,54.1,0.7,default,seamless,0.5,1.57,1.18,1.74,2.15,0|0,0|0
123.6,54.4,0.7,default,seamless,0.5,1.82,1.12,2.11,1.76,0|0,0|0
111.3,54.7,0.7,default,seamless,0.5,1.6,0.49,1.26,1.59,0|0,0|0
106.8,54.7,0.3,default,seamless,0.5,0,0,0,0,0|0,0|0
102.2,54.4,0.7,default,seamless,0.5,2.38,0.78,1.68,1.57,0|0,0|0
99.1,54.2,0.7,default,seamless,0.5,2.07,0.64,1.71,1.7,0|0,0|0
96,53.2,0.7,default,seamless,0.5,3.63,0.63,2.16,1.64,0|0,0|0
91.3,51.9,0.7,default,seamless,0.5,3.54,1.23,0,2.54,0|0,0|0
85.7,50.7,0.7,default,seamless,0.5,3.85,0.31,0.81,2.03,0|0,0|0
80.1,50.2,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
78.3,50,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
70,50,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
64.3,50.4,0.7,default,seamless,0.5,4.89,0.58,2.01,0.5,0|0,0|0
58.9,53.5,0.7,default,seamless,0.5,4.48,1.86,1.53,3.27,0|0,0|0
54.4,53.7,0.7,default,seamless,0.5,4.9,1.26,1.42,2.11,0|0,0|0
51.7,53,0.7,default,seamless,0.5,1.94,1.56,1.25,1.74,0|0,0|0
51.2,49.5,0.7,default,none-seamless,0.5,0,0,0,0,0|0,0|0
47.7,49,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
42.7,49.1,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
39.3,49.3,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
37.3,50.3,0.7,default,seamless,0.5,4.43,1.32,1.9,1.06,0|0,0|0
32.8,52.3,0.7,default,seamless,0.5,4.61,1.53,3.04,1.85,0|0,0|0
27.3,52.4,0.7,default,seamless,0.5,4.5,2.25,1.58,2.08,0|0,0|0
17.7,52.8,0.7,default,seamless,0.5,2.32,1.64,1.62,2.98,0|0,0|0
6.9,52.7,0.7,default,seamless,0.5,2.3,1.73,1.97,2.5,0|0,0|0
2.8,53,0.7,default,seamless,0.5,2.13,2.37,0,2.37,0|0,0|0
-1.4,53.5,0.7,default,seamless,0.5,2.16,1.22,1.81,0,0|0,0|0
-6.7,53.6,0.7,default,seamless,0.5,3.77,1.29,2.28,1.88,0|0,0|0
-18.1,53.5,0.7,default,seamless,0.5,3.35,0.69,2.03,2.39,0|0,0|0
-28.7,53.5,0.7,default,seamless,0.5,3.48,1.26,2.08,2.43,0|0,0|0
-40.7,53.2,0.7,default,seamless,0.5,3.4,1.18,1.7,1.75,0|0,0|0
-45.8,53,0.7,default,seamless,0.5,3.34,1.35,1.73,1.61,0|0,0|0
-49.4,49.9,0.7,default,seamless,0.5,2.54,1.17,2.15,1.46,0|0,0|0
-49.5,44,0.7,default,seamless,0.5,2.47,1.1,2.33,2.09,0|0,0|0
-49.7,39.8,0.7,default,seamless,0.5,2.24,1.25,1.11,2.62,0|0,0|0
-49.7,35.2,0.7,default,seamless,0.5,0.87,1.15,1.71,1.98,0|0,0|0
-49.6,31.3,0.7,default,seamless,0.5,0,0,0,0,0|0,0|0
-50.8,30.3,0.7,default,seamless,0.5,1.53,1.41,1.47,2.24,0|0,0|0
-71.1,30.9,0.7,default,seamless,0.5,1.71,1.77,1.76,0.16,0|0,0|0
-73.3,29.8,0.7,default,seamless,0.5,2.01,2.75,2.1,1.76,0|0,0|0
-73.6,27,0.7,default,seamless,0.5,1.11,2.62,2.27,1.63,0|0,0|0
-73.1,15.5,0.7,default,seamless,0.5,0.89,1.17,2.44,1.19,0|0,0|0
-62.3,15.7,0.7,default,none-seamless,0,0,0,0,0,0|0,0|0
